posting_id,posting_code,title,generated_title,barrio,zona,address,city,country,latitude,longitude,rent_currency,rent_amount,rent_amount_ars,rent_amount_usd,rent_formatted,expenses_currency,expenses_amount,expenses_formatted,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,toilets,antiquity_years,disposition,orientation,luminosity,publisher,real_estate_type,url,whatsapp,has_video,has_tour,has_plans,trigger_pill,price_per_m2,price_per_m2_ars,price_per_m2_usd,modified_date
58529181,AR.42.37.176.281.V1,Alquiler Departemtento 2 Ambientes Caballito,Departamento · 33m² · 2 Ambientes,Caballito,,Neuquén 1000,Capital Federal,Argentina,-34.6161716,-58.4473453,$,500000.0,500000.0,357.14285714285717,500.000,$,122000.0,122.000,33.0,33.0,2.0,1.0,1.0,,38.0,Lateral,,,RE/MAX Amazing,Departamentos,/propiedades/clasificado/alclapin-alquiler-departemtento-2-ambientes-caballito-58529181.html,54 91165183198,False,False,False,Lavadero,15151.515151515152,15151.515151515152,10.822510822510823,2026-03-06T00:00:00-0500
58329975,CES-CES-1552,Departamento 2 Ambientes. | Espinoza 1100,Departamento · 30m² · 2 Ambientes,La Boca,,Espinoza 1100. Entre Avenida Patricios,Capital Federal,Argentina,-34.6333252,-58.370341,$,500000.0,500000.0,357.14285714285717,500.000,$,100000.0,100.000,30.0,30.0,2.0,1.0,1.0,,45.0,Interno,,,Cesar´s Propiedades,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes.-espinoza-1100-58329975.html,54 1159336827,False,False,False,,16666.666666666668,16666.666666666668,11.904761904761905,2026-03-18T00:00:00-0400
57467171,PAP7429580,Departamento en Almagro,Departamento · 35m² · 2 Ambientes,Almagro,,Boedo  al 300,Capital Federal,Argentina,-34.6159327,-58.4171074,$,500000.0,500000.0,357.14285714285717,500.000,$,140000.0,140.000,35.0,35.0,2.0,1.0,1.0,,40.0,,,Muy luminoso,PEREZ COMPEL,Departamentos,/propiedades/clasificado/alclapin-departamento-en-almagro-57467171.html,54 1151567128,False,False,False,Luminoso,14285.714285714286,14285.714285714286,10.204081632653063,2025-12-05T00:00:00-0500
58317492,GAP2681725,Departamento - Villa del Parque,Departamento · 35m² · 2 Ambientes,Villa del Parque,,Avda Nazca al 2600,Capital Federal,Argentina,-34.6059094,-58.4862516,$,500000.0,500000.0,357.14285714285717,500.000,$,80000.0,80.000,35.0,35.0,2.0,1.0,1.0,,40.0,Lateral,O,,Grupo Mega,Departamentos,/propiedades/clasificado/alclapin-departamento-villa-del-parque-58317492.html,54 1153386820,False,False,False,Lavadero,14285.714285714286,14285.714285714286,10.204081632653063,2026-03-17T00:00:00-0400
43822978,43822978,"Monoambiente Belgrano ""R""",Departamento · 33m² · 2 Ambientes,Belgrano,,Sucre 2795,Capital Federal,Argentina,-34.5658874,-58.4586534,$,500000.0,500000.0,357.14285714285717,500.000,$,80000.0,80.000,33.0,33.0,2.0,1.0,,,30.0,,,Luminoso,Organización Costas,Departamentos,/propiedades/clasificado/alclapin-monoambiente-belgrano-r-43822978.html,54 1130717577,False,False,False,Aire acondicionado,15151.515151515152,15151.515151515152,10.822510822510823,2026-03-11T00:00:00-0400
57312581,RSI2637,"Departamento 2 Ambientes - Parque Chacabuco, Capital Federal",Departamento · 35m² · 2 Ambientes,Parque Chacabuco,,BILBAO FRANCISCO 1800,Capital Federal,Argentina,-34.6444225,-58.4737369,$,500000.0,500000.0,357.14285714285717,500.000,$,135000.0,135.000,35.0,35.0,2.0,1.0,1.0,,,Interno,,Muy luminoso,ROSSI PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes-parque-chacabuco-capital-57312581.html,,False,False,False,,14285.714285714286,14285.714285714286,10.204081632653063,2026-01-28T00:00:00-0500
58593804,AR.42.73.105.154,Departamento 2 Ambientes Alquiler Villa Santa Rita,Departamento · 40m² · 2 Ambientes,Villa Santa Rita,,Avenida Nazca 2000,Capital Federal,Argentina,-34.6112723,-58.4817196,$,500000.0,500000.0,357.14285714285717,500.000,$,90000.0,90.000,40.0,40.0,2.0,1.0,1.0,,56.0,,,,Remax Premium II,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes-alquiler-villa-santa-rita-58593804.html,54 1162069069,False,False,False,,12500.0,12500.0,8.928571428571429,2026-03-17T00:00:00-0400
40139795,40139795,Departamento 2 Ambientes en Alquiler - Liniers,Departamento · 35m² · 2 Ambientes,Liniers,,Lisandro de La Torre 347,Capital Federal,Argentina,-34.6430183,-58.5208484,$,500000.0,500000.0,357.14285714285717,500.000,$,116000.0,116.000,35.0,35.0,2.0,1.0,1.0,,35.0,Lateral,,Luminoso,Sula Gestión Inmobiliaria,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes-en-alquiler-liniers-40139795.html,54 1151550440,False,False,False,Lavadero,14285.714285714286,14285.714285714286,10.204081632653063,2026-02-20T00:00:00-0500
52331414,24I60E,Departamento Muy Bien Ubicado,Departamento · 31m² · 2 Ambientes,Caballito,Caballito Norte,Aranguren 1259,Capital Federal,Argentina,-34.6176162,-58.4503499,$,500000.0,500000.0,357.14285714285717,500.000,$,130000.0,130.000,31.0,31.0,2.0,1.0,1.0,,42.0,Lateral,O,Muy luminoso,JULIO GHIGLIAZZA,Departamentos,/propiedades/clasificado/alclappa-departamento-muy-bien-ubicado-52331414.html,54 1149489267,False,False,False,Encargado,16129.032258064517,16129.032258064517,11.520737327188941,2026-02-09T00:00:00-0500
58576660,2C9F5A,Dueño Alquila 2 Ambientes. Excelente Ubicación,Departamento · 40m² · 2 Ambientes,San Cristobal,,Sánchez de Loria 1100,Capital Federal,Argentina,-34.6228037,-58.4119259,$,500000.0,500000.0,357.14285714285717,500.000,$,95000.0,95.000,40.0,40.0,2.0,1.0,1.0,,40.0,Contrafrente,,Luminoso,Laura Virginia Cambours,Departamentos,/propiedades/clasificado/alclappa-dueno-alquila-2-ambientes.-excelente-ubicacion-58576660.html,,False,False,False,Encargado,12500.0,12500.0,8.928571428571429,2026-03-12T00:00:00-0400
57986312,2BHJ72,Departamento Frente a Plazoleta J. B. Justo y Lope de Vega,Departamento · 45m² · 2 Ambientes,Villa Luro,,Avenida Juan B. Justo 7900,Capital Federal,Argentina,-34.632225580649475,-58.50015073743437,$,500000.0,500000.0,357.14285714285717,500.000,$,114000.0,114.000,45.0,45.0,2.0,1.0,1.0,,60.0,,,Luminoso,Juan Manuel,Departamentos,/propiedades/clasificado/alclappa-departamento-frente-a-plazoleta-j.-b.-justo-y-lope-de-57986312.html,54 91141631961,False,False,False,Permite mascotas,11111.111111111111,11111.111111111111,7.936507936507937,2026-02-28T00:00:00-0500
57250660,2AKBPA,Dueño Alquila Dpto 2 Ambientes Lateral Super Luminoso,Departamento · 29m² · 2 Ambientes,Recoleta,,Billinghurst 1120,Capital Federal,Argentina,-34.596594,-58.41429909999999,$,500000.0,500000.0,357.14285714285717,500.000,$,100000.0,100.000,29.0,29.0,2.0,1.0,1.0,,50.0,,,,Marcelo Echenique,Departamentos,/propiedades/clasificado/alclappa-dueno-alquila-dpto-2-ambientes-lateral-super-luminoso-57250660.html,54 1122874686,True,False,False,Terraza,17241.379310344826,17241.379310344826,12.315270935960593,2026-03-19T07:40:33-0400
58304702,2BTD02,2 Ambientes Zona Facultades,Departamento · 34m² · 2 Ambientes,Balvanera,,Ayacucho ,Capital Federal,Argentina,,,$,500000.0,500000.0,357.14285714285717,500.000,$,75000.0,75.000,36.0,34.0,2.0,1.0,1.0,1.0,30.0,Frente,,Muy luminoso,Mabel Schufer,Departamentos,/propiedades/clasificado/alclappa-2-ambientes-zona-facultades-58304702.html,54 1136196662,False,False,False,Encargado,13888.888888888889,13888.888888888889,9.920634920634921,2026-02-10T00:00:00-0500
58641148,2CBQOS,Excelente Departamento Amueblado en Alquiler,Departamento · 37m² · 2 Ambientes,San Nicolás,,Sarmiento 1400,Capital Federal,Argentina,-34.60539643611707,-58.38734526634616,$,500000.0,500000.0,357.14285714285717,500.000,$,350000.0,350.000,37.0,37.0,2.0,1.0,1.0,,45.0,,,,Federico S,Departamentos,/propiedades/clasificado/alclappa-excelente-departamento-amueblado-en-alquiler-58641148.html,,False,False,False,Lavadero,13513.513513513513,13513.513513513513,9.652509652509654,2026-03-19T15:10:21-0400
58468868,2C5FC8,Dueño Alquila Departamento 2 Ambientes Microcentro Luminoso y Amplio,Departamento · 50m² · 2 Ambientes,Centro / Microcentro,,San Martín 987,Capital Federal,Argentina,-34.5964531,-58.37420969999999,$,500000.0,500000.0,357.14285714285717,500.000,$,180000.0,180.000,50.0,50.0,2.0,1.0,1.0,1.0,40.0,Contrafrente,N,Muy luminoso,Jonathan Carranza,Departamentos,/propiedades/clasificado/alclappa-dueno-alquila-departamento-2-ambientes-microcentro-58468868.html,54 9 1136858900,True,False,False,Aire acondicionado,10000.0,10000.0,7.142857142857143,2026-03-09T00:00:00-0400
58473737,2C5KOH,Alquiler Departamento 2 Ambientes,Departamento · 34m² · 2 Ambientes,San Nicolás,,Paraná 400,Capital Federal,Argentina,-34.603736847822816,-58.38796926931152,$,500000.0,500000.0,357.14285714285717,500.000,,,,34.0,34.0,2.0,1.0,1.0,,50.0,Lateral,,Muy luminoso,Graciela Piquero,Departamentos,/propiedades/clasificado/alclappa-alquiler-departamento-2-ambientes-58473737.html,54 1140547095,False,False,False,,14705.882352941177,14705.882352941177,10.504201680672269,2026-03-02T00:00:00-0500
58188653,2BP41N,Departamento de 2 Ambientes en San Cristobal Sobre Av Independencia,Departamento · 30m² · 2 Ambientes,San Cristobal,,Avenida Independencia ,Capital Federal,Argentina,,,$,500000.0,500000.0,357.14285714285717,500.000,$,66000.0,66.000,30.0,30.0,2.0,1.0,1.0,,50.0,Contrafrente,S,Muy luminoso,Walter de la cera,Departamentos,/propiedades/clasificado/alclappa-departamento-de-2-ambientes-en-san-cristobal-sobre-av-58188653.html,,False,False,False,Permite mascotas,16666.666666666668,16666.666666666668,11.904761904761905,2026-03-15T00:00:00-0400
58427923,2C3TRD,2 Ambientes. Alquiler Dueño Directo. Malabia y Av Cordoba Zona de Bares y Diseño,Departamento · 40m² · 2 Ambientes,Villa Crespo,,Malabia 1000,Capital Federal,Argentina,-34.5945645,-58.4331336,$,500000.0,500000.0,357.14285714285717,500.000,$,165000.0,165.000,40.0,40.0,2.0,1.0,1.0,,1.0,Contrafrente,N,Muy luminoso,LAURA CAMACHO,Departamentos,/propiedades/clasificado/alclappa-2-ambientes.-alquiler-dueno-directo.-malabia-y-av-58427923.html,54 9 1149691427,False,False,False,Aire acondicionado,12500.0,12500.0,8.928571428571429,2026-03-14T00:00:00-0400
57737378,2B8CJ8,"Alquiler Dos Ambientes 6° Piso, Excelente Ubicación Luminoso",Departamento · 40m² · 2 Ambientes,Balvanera,,Av. Belgrano 2288,Capital Federal,Argentina,-34.6144096,-58.39898530000001,$,500000.0,500000.0,357.14285714285717,500.000,$,140000.0,140.000,40.0,40.0,2.0,1.0,1.0,,40.0,Interno,,Luminoso,daiana nitti,Departamentos,/propiedades/clasificado/alclappa-alquiler-dos-ambientes-6-piso-excelente-ubicacion-57737378.html,54 9 61908422,False,False,False,Encargado,12500.0,12500.0,8.928571428571429,2026-03-17T00:00:00-0400
58535746,2C7TLG,Dueño Alquila Sin Comision,Departamento · 42m² · 2 Ambientes,Constitución,,Cochabamba 1750,Capital Federal,Argentina,-34.62412640000001,-58.39037639999999,$,505000.0,505000.0,360.7142857142857,505.000,$,80000.0,80.000,42.0,42.0,2.0,1.0,1.0,,50.0,,,Muy luminoso,EMILIO STURC,Departamentos,/propiedades/clasificado/alclappa-dueno-alquila-sin-comision-58535746.html,54 9 1165082034,False,False,False,Encargado,12023.809523809523,12023.809523809523,8.58843537414966,2026-03-08T00:00:00-0500
56838657,CA5-CA5-7710,Alquiler de Depto 2 Ambientes en Belgrano,Departamento · 32m² · 2 Ambientes,Belgrano,,SANTOS DUMONT 2400. Entre Av Cabildo y Zapata,Capital Federal,Argentina,-34.5740503,-58.43928469999997,$,506000.0,506000.0,361.42857142857144,506.000,$,240000.0,240.000,33.0,32.0,2.0,1.0,1.0,,47.0,Lateral,,,Cabildo 500 (desde 1976 - matrícula 4285),Departamentos,/propiedades/clasificado/alclapin-alquiler-de-depto-2-ambientes-en-belgrano-56838657.html,54 1149143257,False,False,False,Encargado,15333.333333333334,15333.333333333334,10.952380952380953,2026-03-13T00:00:00-0400
58502783,YAP7832177,Departamento en Alquiler - 1 Dormitorio 1 Baño - Balvanera,Departamento · 22m² · 2 Ambientes,Balvanera,,Valentín Gómez e/ Castelli y Paso,Capital Federal,Argentina,-34.6056739746,-58.4043151358,$,510000.0,510000.0,364.2857142857143,510.000,$,140000.0,140.000,22.0,22.0,2.0,1.0,1.0,,40.0,Contrafrente,S,Muy luminoso,Yacoub,Departamentos,/propiedades/clasificado/alclapin-departamento-en-alquiler-1-dormitorio-1-bano-58502783.html,54 2216060090,True,False,False,Luminoso,23181.81818181818,23181.81818181818,16.558441558441558,2026-03-12T00:00:00-0400
58444506,2C4IA6,Alquilo Dos Ambientes en Piso 14,Departamento · 40m² · 2 Ambientes,Floresta,Floresta Sur,Avenida Rivadavia 8344,Capital Federal,Argentina,-34.6338204,-58.4811232,$,510000.0,510000.0,364.2857142857143,510.000,$,116000.0,116.000,45.0,40.0,2.0,1.0,1.0,,40.0,Lateral,N,Muy luminoso,EP estudio inmobiliario,Departamentos,/propiedades/clasificado/alclapin-alquilo-dos-ambientes-en-piso-14-58444506.html,54 1123373344,False,False,False,Permite mascotas,11333.333333333334,11333.333333333334,8.095238095238095,2026-03-03T00:00:00-0500
56822557,2A4G57,Alquiler Departamento de 2 Abientes en Excelente Ubicación.,Departamento · 35m² · 2 Ambientes,Palermo,,berutti 3733,Capital Federal,Argentina,-34.5843582,-58.41370240000001,$,510000.0,510000.0,364.2857142857143,510.000,$,170000.0,170.000,33.0,35.0,2.0,1.0,1.0,,60.0,,,,edgar Nunez,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-de-2-abientes-en-excelente-56822557.html,54 1162790193,False,False,False,Aire acondicionado,15454.545454545454,15454.545454545454,11.03896103896104,2026-02-12T00:00:00-0500
58628004,2CBC6O,Departamento 2 Ambientes Amplios con Lavadero en Caballito,Departamento · 32m² · 2 Ambientes,Caballito,,Franklin ,Capital Federal,Argentina,,,$,510000.0,510000.0,364.2857142857143,510.000,$,90000.0,90.000,34.0,32.0,2.0,1.0,1.0,,35.0,,,Muy luminoso,M. PALLADINO PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes-amplios-con-lavadero-en-58628004.html,54 1140906520,False,False,False,Lavadero,15000.0,15000.0,10.714285714285714,2026-03-19T00:42:16-0400
57784690,2BA56A,Alquilo Dpto 2 Ambiente Recoleta Zona Facultades,Departamento · 35m² · 2 Ambientes,Recoleta,,Austria 2435,Capital Federal,Argentina,-34.5857679,-58.400613,$,510000.0,510000.0,364.2857142857143,510.000,$,205000.0,205.000,35.0,35.0,2.0,1.0,1.0,,40.0,Interno,NE,Luminoso,Mario Ruben Colombo,Departamentos,/propiedades/clasificado/alclappa-alquilo-dpto-2-ambiente-recoleta-zona-facultades-57784690.html,54 1153409071,False,False,False,Encargado,14571.42857142857,14571.42857142857,10.408163265306122,2026-02-13T00:00:00-0500
58146418,2BNH3S,Departamento 1 Ambiente y Medio en Excelente Ubicación - Caba,Departamento · 36m² · 2 Ambientes,Balvanera,,Chile 2100,Capital Federal,Argentina,-34.6173182,-58.3961483,$,519999.0,519999.0,371.42785714285714,519.999,$,102000.0,102.000,40.0,36.0,2.0,1.0,1.0,,20.0,Contrafrente,,Luminoso,Joaquin Bello,Departamentos,/propiedades/clasificado/alclappa-departamento-1-ambiente-y-medio-en-excelente-ubicacion-58146418.html,,False,False,False,Permite mascotas,12999.975,12999.975,9.285696428571429,2026-01-19T00:00:00-0500
58520497,DAP7838763,Departamento en Parque Patricios,Departamento · 30m² · 2 Ambientes,Parque Patricios,,Salcedo al 3100,Capital Federal,Argentina,-34.6321881,-58.4086237,$,520000.0,520000.0,371.42857142857144,520.000,$,105000.0,105.000,30.0,30.0,2.0,1.0,1.0,,40.0,Lateral,E,,Damico Propiedades,Departamentos,/propiedades/clasificado/alclapin-departamento-en-parque-patricios-58520497.html,54 1133764050,False,False,False,,17333.333333333332,17333.333333333332,12.380952380952381,2026-03-19T14:51:22-0400
57822940,1038100,Tucuman Al 3700 - Todo Al Lateral 27 m&sup2; Impecable,Departamento · 27m² · 2 Ambientes,Almagro,,Tucuman al 3700 3°,Capital Federal,Argentina,-34.5985123,-58.4185636,$,520000.0,520000.0,371.42857142857144,520.000,$,148000.0,148.000,27.0,27.0,2.0,1.0,1.0,,40.0,Lateral,,,Brick Propiedades & Servicios,Departamentos,/propiedades/clasificado/alclapin-tucuman-al-3700-todo-al-lateral-27-m-sup2--impecable-57822940.html,54 1153292035,False,False,False,Lavadero,19259.25925925926,19259.25925925926,13.756613756613758,2026-03-09T00:00:00-0400
57650120,2B55KK,Amplio Dos Ambientes a Una Cuadra de Av Cordoba con Baño Remodelado,Departamento · 40m² · 2 Ambientes,Balvanera,,San Luis 3000,Capital Federal,Argentina,-34.599570498667035,-58.40787489154054,$,520000.0,520000.0,371.42857142857144,520.000,$,166324.0,166.324,40.0,40.0,2.0,1.0,1.0,,50.0,Interno,E,Luminoso,Reciclar Propiedades,Departamentos,/propiedades/clasificado/alclapin-amplio-dos-ambientes-a-una-cuadra-de-av-cordoba-con-57650120.html,54 1144191009,False,False,False,Aire acondicionado,13000.0,13000.0,9.285714285714286,2026-02-20T00:00:00-0500
58496360,VAR-VAR-739,Departamento 2 Ambientes. | Portela 407,Departamento · 36m² · 2 Ambientes,Floresta,,"PORTELA 407. Entre Directorio, Avda.",Capital Federal,Argentina,-34.6275931,-58.4326209,$,520000.0,520000.0,371.42857142857144,520.000,$,136000.0,136.000,38.0,36.0,2.0,1.0,1.0,,16.0,Frente,NE,Luminoso,VARNI PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes.-portela-407-58496360.html,54 1127478987,False,False,False,Luminoso,13684.21052631579,13684.21052631579,9.774436090225564,2026-03-19T08:21:40-0400
58201262,2BPI22,Alquiler - Departamento 2 Ambientes - Barracas,Departamento · 38m² · 2 Ambientes,Barracas,,Avenida Montes de Oca 606,Capital Federal,Argentina,-34.6354106,-58.3749712,$,520000.0,520000.0,371.42857142857144,520.000,$,150000.0,150.000,38.0,38.0,2.0,1.0,1.0,,55.0,Contrafrente,E,Muy luminoso,Suma estudio jurídico inmobiliario,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-barracas-58201262.html,54 1161407605,True,False,False,Aire acondicionado,13684.21052631579,13684.21052631579,9.774436090225564,2026-03-18T00:00:00-0400
58562398,GAP7852232,Departamento en Parque Patricios,Departamento · 37m² · 2 Ambientes,Parque Patricios,,Jose C. PAZ al 3500,Capital Federal,Argentina,-34.6453768,-58.4109661,$,520000.0,520000.0,371.42857142857144,520.000,$,188000.0,188.000,37.0,37.0,2.0,1.0,1.0,,45.0,,,,GENTILE Inmobiliaria,Departamentos,/propiedades/clasificado/alclapin-departamento-en-parque-patricios-58562398.html,,False,False,False,Lavadero,14054.054054054053,14054.054054054053,10.03861003861004,2026-03-11T00:00:00-0400
58339930,LAP7778711,2 Ambientes en Alquiler. 6° Piso Lateral. Apto Profesional. Esmeralda Al 900. San Nicolas,Departamento · 32m² · 2 Ambientes,San Nicolás,,Esmeralda al 900,Capital Federal,Argentina,-34.5973639,-58.3783351,$,520000.0,520000.0,371.42857142857144,520.000,$,87000.0,87.000,32.0,32.0,2.0,1.0,1.0,,40.0,Lateral,,,Lipovich Servicios Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-2-ambientes-en-alquiler.-6-piso-lateral.-apto-58339930.html,54 1148576896,False,False,False,Encargado,16250.0,16250.0,11.607142857142858,2026-03-19T13:30:35-0400
58618291,A.K002,Departamento en Alquiler Balvanera,Departamento · 49m² · 2 Ambientes,Balvanera,,Avda. Jujuy  al 500,Capital Federal,Argentina,-34.6160232,-58.4041231,$,520000.0,520000.0,371.42857142857144,520.000,$,163800.0,163.800,53.0,49.0,2.0,1.0,1.0,,43.0,Contrafrente,NE,,Pablo Faija CUCICBA 3964 // CMyCPDJQ 913,Departamentos,/propiedades/clasificado/alclapin-departamento-en-alquiler-balvanera-58618291.html,54 9 1161817311,False,False,False,Aire acondicionado,9811.32075471698,9811.32075471698,7.008086253369273,2026-03-17T00:00:00-0400
58385828,LAP7794111,Caballito 2 Ambientes Balcón Luminoso Amplio,Departamento · 35m² · 2 Ambientes,Caballito,,Rivadavia  al 6000,Capital Federal,Argentina,-34.6242113,-58.450807,$,520000.0,520000.0,371.42857142857144,520.000,$,186600.0,186.600,38.0,35.0,2.0,1.0,1.0,,65.0,Frente,,Muy luminoso,Lencioni Propiedades,Departamentos,/propiedades/clasificado/alclapin-caballito-2-ambientes-balcon-luminoso-amplio-58385828.html,54 1167430951,False,False,False,Luminoso,13684.21052631579,13684.21052631579,9.774436090225564,2026-03-14T00:00:00-0400
58358471,2C1CMB,Depto Ideal Profesional en Santa Fe y Pueyrredon,Departamento · 32m² · 2 Ambientes,Barrio Norte,,Avenida Santa Fe 2500,Capital Federal,Argentina,-34.5946609,-58.40229979999999,$,520000.0,520000.0,371.42857142857144,520.000,$,125000.0,125.000,32.0,32.0,2.0,1.0,1.0,,40.0,Interno,,Poco luminoso,Proyecto Urbano ,Departamentos,/propiedades/clasificado/alclapin-depto-ideal-profesional-en-santa-fe-y-pueyrredon-58358471.html,54 1135006482,False,False,False,Permite mascotas,16250.0,16250.0,11.607142857142858,2026-03-18T00:00:00-0400
58576606,HAP7857293,Alquiler 2 Ambientes Caballito,Departamento · 30m² · 2 Ambientes,Caballito,,Bertres al 400,Capital Federal,Argentina,-34.6238574,-58.43842859999995,$,520000.0,520000.0,371.42857142857144,520.000,$,135000.0,135.000,30.0,30.0,2.0,1.0,1.0,,45.0,Lateral,N,,HECTOR D'ODORICO,Departamentos,/propiedades/clasificado/alclapin-alquiler-2-ambientes-caballito-58576606.html,54 9 1149923687,False,False,False,,17333.333333333332,17333.333333333332,12.380952380952381,2026-03-12T00:00:00-0400
58296276,2BT3J6,Dos Ambientes en Balvanera,Departamento · 37m² · 2 Ambientes,Balvanera,,Sarmiento 2300,Capital Federal,Argentina,-34.6061525,-58.3991797,$,520000.0,520000.0,371.42857142857144,520.000,$,135000.0,135.000,37.0,37.0,2.0,1.0,1.0,,30.0,,,,Catalina Scherer Keen . Negocios Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-dos-ambientes-en-balvanera-58296276.html,54 1141788715,False,False,False,,14054.054054054053,14054.054054054053,10.03861003861004,2026-03-17T00:00:00-0400
58183547,2BOSBH,Alquilo 2 Ambientes Microcentro,Departamento · 45m² · 2 Ambientes,San Nicolás,,Suipacha 355,Capital Federal,Argentina,-34.604146,-58.3793638,$,520000.0,520000.0,371.42857142857144,520.000,$,160000.0,160.000,50.0,45.0,2.0,1.0,1.0,,40.0,Frente,O,Muy luminoso,RICARDO SCHWARCZ,Departamentos,/propiedades/clasificado/alclapin-alquilo-2-ambientes-microcentro-58183547.html,54 1124672869,False,False,False,Encargado,10400.0,10400.0,7.428571428571429,2026-02-09T00:00:00-0500
57778664,MYC-MYC-370,"Departamento 2 Ambientes. | Boyaca, Avda. Al 1300",Departamento · 30m² · 2 Ambientes,Flores,,"BOYACA, AVDA. 1375. Entre Luis Viales y Galicia",Capital Federal,Argentina,-34.6136346,-58.4657714,$,520000.0,520000.0,371.42857142857144,520.000,$,95000.0,95.000,30.0,30.0,2.0,1.0,1.0,,42.0,Interno,,,M&C inmobiliaria,Departamentos,/propiedades/clasificado/alclapin-departamento-2-ambientes.-boyaca-avda.-al-1300-57778664.html,54 1128265514,True,False,False,Lavadero,17333.333333333332,17333.333333333332,12.380952380952381,2026-01-17T00:00:00-0500
58581436,JAP1700951,Departamento - Pompeya,Departamento · 50m² · 2 Ambientes,Pompeya,,"Av Saenz 1165, 1 Piso Pompeya, Caba",Capital Federal,Argentina,-34.6526667,-58.416751,$,520000.0,520000.0,371.42857142857144,520.000,$,90000.0,90.000,50.0,50.0,2.0,1.0,1.0,,15.0,Contrafrente,NE,Muy luminoso,JAVIER LOPEZ - SOLUCIONES INMOBILIARIAS,Departamentos,/propiedades/clasificado/alclapin-departamento-pompeya-58581436.html,54 1158568833,False,False,False,Permite mascotas,10400.0,10400.0,7.428571428571429,2026-03-13T00:00:00-0400
58562436,GAP7852232,Departamento en Parque Patricios,Departamento · 37m² · 2 Ambientes,Parque Patricios,,Jose C. PAZ al 3500,Capital Federal,Argentina,-34.6453768,-58.4109661,$,520000.0,520000.0,371.42857142857144,520.000,$,188000.0,188.000,37.0,37.0,2.0,1.0,1.0,,45.0,,,,GENTILE Inmobiliaria,Departamentos,/propiedades/clasificado/alclapin-departamento-en-parque-patricios-58562436.html,,False,False,False,Lavadero,14054.054054054053,14054.054054054053,10.03861003861004,2026-03-11T00:00:00-0400
58035185,2BJDG5,Alquiler 2 Ambientes - Salcedo 3115 - Parque Patricios,Departamento · 30m² · 2 Ambientes,Parque Patricios,,Salcedo 3115,Capital Federal,Argentina,-34.63224106721014,-58.40847349629516,$,520000.0,520000.0,371.42857142857144,520.000,$,107000.0,107.000,30.0,30.0,2.0,1.0,1.0,,40.0,Contrafrente,NO,Muy luminoso,Javier J,Departamentos,/propiedades/clasificado/alclappa-alquiler-2-ambientes-salcedo-3115-parque-patricios-58035185.html,54 1138643494,False,False,False,Encargado,17333.333333333332,17333.333333333332,12.380952380952381,2026-03-11T00:00:00-0400
58380302,SP628,Alquiler Departamento 2 Ambientes 46 m&sup2; en Boedo San Cristóbal Balcón Al Contrafrente Super Cómodo,Departamento · 46m² · 2 Ambientes,Boedo,,Avenida Independencia al 3200,Capital Federal,Argentina,-34.620639,-58.411484,$,530000.0,530000.0,378.57142857142856,530.000,$,140000.0,140.000,46.0,46.0,2.0,1.0,1.0,,20.0,Contrafrente,S,,SPINELLI PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-46-m-sup2--en-boedo-58380302.html,54 1178312827,True,True,False,Encargado,11521.739130434782,11521.739130434782,8.229813664596273,2026-03-19T14:51:22-0400
58461096,SP633,Alquiler con Muebles Departamento 2 Ambientes 45 m&sup2; con Patio Al Contrafrente en San Cristóbal,Departamento · 45m² · 2 Ambientes,San Cristobal,,Alberti  al 900,Capital Federal,Argentina,-34.6204206435,-58.4008400936,$,530000.0,530000.0,378.57142857142856,530.000,$,80000.0,80.000,45.0,45.0,2.0,1.0,1.0,,20.0,Contrafrente,O,Muy luminoso,SPINELLI PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-alquiler-con-muebles-departamento-2-ambientes-45-58461096.html,54 1178312827,True,True,True,Luminoso,11777.777777777777,11777.777777777777,8.412698412698413,2026-03-19T14:51:21-0400
57823813,HAP7579822,Alquiler 2 Ambientes en Almagro,Departamento · 38m² · 2 Ambientes,Almagro,,Yatay al 400,Capital Federal,Argentina,-34.6068852,-58.429022,$,530000.0,530000.0,378.57142857142856,530.000,$,135000.0,135.000,41.0,38.0,2.0,1.0,1.0,,50.0,Contrafrente,NE,Muy luminoso,HECTOR D'ODORICO,Departamentos,/propiedades/clasificado/alclapin-alquiler-2-ambientes-en-almagro-57823813.html,54 9 1149923687,False,False,False,Lavadero,12926.829268292682,12926.829268292682,9.233449477351916,2026-03-11T00:00:00-0400
